Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_diskreadmegabytes_average;azure_diskreadmegabytes_count;azure_diskreadmegabytes_maximum;azure_diskreadmegabytes_minimum;azure_diskreadmegabytes_total,Data read from disk in megabytes. Metrics are aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,average
azure_gpuenergyjoules_average;azure_gpuenergyjoules_count;azure_gpuenergyjoules_maximum;azure_gpuenergyjoules_minimum;azure_gpuenergyjoules_total,Interval energy in Joules on a GPU node. Energy is reported at one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runid;metadata_rootrunid;metadata_instanceid;metadata_deviceid;metadata_computename,total
azure_active_cores_average;azure_active_cores_count;azure_active_cores_maximum;azure_active_cores_minimum;azure_active_cores_total,Number of active cores,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_active_nodes_average;azure_active_nodes_count;azure_active_nodes_maximum;azure_active_nodes_minimum;azure_active_nodes_total,Number of Acitve nodes. These are the nodes which are actively running a job.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_cancel_requested_runs_average;azure_cancel_requested_runs_count;azure_cancel_requested_runs_maximum;azure_cancel_requested_runs_minimum;azure_cancel_requested_runs_total,Number of runs where cancel was requested for this workspace. Count is updated when cancellation request has been received for a run.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_cpucapacitymillicores_average;azure_cpucapacitymillicores_count;azure_cpucapacitymillicores_maximum;azure_cpucapacitymillicores_minimum;azure_cpucapacitymillicores_total,Maximum capacity of a CPU node in millicores. Capacity is aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,average
azure_cpumemorycapacitymegabytes_average;azure_cpumemorycapacitymegabytes_count;azure_cpumemorycapacitymegabytes_maximum;azure_cpumemorycapacitymegabytes_minimum;azure_cpumemorycapacitymegabytes_total,Maximum memory utilization of a CPU node in megabytes. Utilization is aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,average
azure_cpumemoryutilizationmegabytes_average;azure_cpumemoryutilizationmegabytes_count;azure_cpumemoryutilizationmegabytes_maximum;azure_cpumemoryutilizationmegabytes_minimum;azure_cpumemoryutilizationmegabytes_total,Memory utilization of a CPU node in megabytes. Utilization is aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,average
azure_cpuutilization_average;azure_cpuutilization_count;azure_cpuutilization_maximum;azure_cpuutilization_minimum;azure_cpuutilization_total,Percentage of utilization on a CPU node. Utilization is reported at one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runid;metadata_nodeid;metadata_clustername,average
azure_cpuutilizationmillicores_average;azure_cpuutilizationmillicores_count;azure_cpuutilizationmillicores_maximum;azure_cpuutilizationmillicores_minimum;azure_cpuutilizationmillicores_total,Utilization of a CPU node in millicores. Utilization is aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,average
azure_diskavailmegabytes_average;azure_diskavailmegabytes_count;azure_diskavailmegabytes_maximum;azure_diskavailmegabytes_minimum;azure_diskavailmegabytes_total,Available disk space in megabytes. Metrics are aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,average
azure_diskusedmegabytes_average;azure_diskusedmegabytes_count;azure_diskusedmegabytes_maximum;azure_diskusedmegabytes_minimum;azure_diskusedmegabytes_total,Used disk space in megabytes. Metrics are aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,average
azure_finalizing_runs_average;azure_finalizing_runs_count;azure_finalizing_runs_maximum;azure_finalizing_runs_minimum;azure_finalizing_runs_total,Number of runs entered finalizing state for this workspace. Count is updated when a run has completed but output collection still in progress.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_gpucapacitymilligpus_average;azure_gpucapacitymilligpus_count;azure_gpucapacitymilligpus_maximum;azure_gpucapacitymilligpus_minimum;azure_gpucapacitymilligpus_total,Maximum capacity of a GPU device in milli-GPUs. Capacity is aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_deviceid;metadata_computename,average
azure_gpumemorycapacitymegabytes_average;azure_gpumemorycapacitymegabytes_count;azure_gpumemorycapacitymegabytes_maximum;azure_gpumemorycapacitymegabytes_minimum;azure_gpumemorycapacitymegabytes_total,Maximum memory capacity of a GPU device in megabytes. Capacity aggregated in at one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_deviceid;metadata_computename,average
azure_gpumemoryutilization_average;azure_gpumemoryutilization_count;azure_gpumemoryutilization_maximum;azure_gpumemoryutilization_minimum;azure_gpumemoryutilization_total,Percentage of memory utilization on a GPU node. Utilization is reported at one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runid;metadata_nodeid;metadata_deviceid;metadata_clustername,average
azure_gpumemoryutilizationmegabytes_average;azure_gpumemoryutilizationmegabytes_count;azure_gpumemoryutilizationmegabytes_maximum;azure_gpumemoryutilizationmegabytes_minimum;azure_gpumemoryutilizationmegabytes_total,Memory utilization of a GPU device in megabytes. Utilization aggregated in at one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_deviceid;metadata_computename,average
azure_gpumemoryutilizationpercentage_average;azure_gpumemoryutilizationpercentage_count;azure_gpumemoryutilizationpercentage_maximum;azure_gpumemoryutilizationpercentage_minimum;azure_gpumemoryutilizationpercentage_total,Memory utilization percentage of a GPU device. Utilization aggregated in at one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_deviceid;metadata_computename,average
azure_gpuutilization_average;azure_gpuutilization_count;azure_gpuutilization_maximum;azure_gpuutilization_minimum;azure_gpuutilization_total,Percentage of utilization on a GPU node. Utilization is reported at one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runid;metadata_nodeid;metadata_deviceid;metadata_clustername,average
azure_gpuutilizationmilligpus_average;azure_gpuutilizationmilligpus_count;azure_gpuutilizationmilligpus_maximum;azure_gpuutilizationmilligpus_minimum;azure_gpuutilizationmilligpus_total,Utilization of a GPU device in milli-GPUs. Utilization is aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_deviceid;metadata_computename,average
azure_gpuutilizationpercentage_average;azure_gpuutilizationpercentage_count;azure_gpuutilizationpercentage_maximum;azure_gpuutilizationpercentage_minimum;azure_gpuutilizationpercentage_total,Utilization percentage of a GPU device. Utilization is aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_deviceid;metadata_computename,average
azure_ibreceivemegabytes_average;azure_ibreceivemegabytes_count;azure_ibreceivemegabytes_maximum;azure_ibreceivemegabytes_minimum;azure_ibreceivemegabytes_total,Network data received over InfiniBand in megabytes. Metrics are aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename;metadata_deviceid,average
azure_ibtransmitmegabytes_average;azure_ibtransmitmegabytes_count;azure_ibtransmitmegabytes_maximum;azure_ibtransmitmegabytes_minimum;azure_ibtransmitmegabytes_total,Network data sent over InfiniBand in megabytes. Metrics are aggregated in one minute intervals.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename;metadata_deviceid,average
azure_idle_cores_average;azure_idle_cores_count;azure_idle_cores_maximum;azure_idle_cores_minimum;azure_idle_cores_total,Number of idle cores,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_idle_nodes_average;azure_idle_nodes_count;azure_idle_nodes_maximum;azure_idle_nodes_minimum;azure_idle_nodes_total,Number of idle nodes. Idle nodes are the nodes which are not running any jobs but can accept new job if available.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_leaving_cores_average;azure_leaving_cores_count;azure_leaving_cores_maximum;azure_leaving_cores_minimum;azure_leaving_cores_total,Number of leaving cores,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_leaving_nodes_average;azure_leaving_nodes_count;azure_leaving_nodes_maximum;azure_leaving_nodes_minimum;azure_leaving_nodes_total,Number of leaving nodes. Leaving nodes are the nodes which just finished processing a job and will go to Idle state.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_model_deploy_failed_average;azure_model_deploy_failed_count;azure_model_deploy_failed_maximum;azure_model_deploy_failed_minimum;azure_model_deploy_failed_total,Number of model deployments that failed in this workspace,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_statuscode,total
azure_model_deploy_started_average;azure_model_deploy_started_count;azure_model_deploy_started_maximum;azure_model_deploy_started_minimum;azure_model_deploy_started_total,Number of model deployments started in this workspace,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario,total
azure_model_deploy_succeeded_average;azure_model_deploy_succeeded_count;azure_model_deploy_succeeded_maximum;azure_model_deploy_succeeded_minimum;azure_model_deploy_succeeded_total,Number of model deployments that succeeded in this workspace,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario,total
azure_model_register_failed_average;azure_model_register_failed_count;azure_model_register_failed_maximum;azure_model_register_failed_minimum;azure_model_register_failed_total,Number of model registrations that failed in this workspace,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_statuscode,total
azure_model_register_succeeded_average;azure_model_register_succeeded_count;azure_model_register_succeeded_maximum;azure_model_register_succeeded_minimum;azure_model_register_succeeded_total,Number of model registrations that succeeded in this workspace,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario,total
azure_not_responding_runs_average;azure_not_responding_runs_count;azure_not_responding_runs_maximum;azure_not_responding_runs_minimum;azure_not_responding_runs_total,Number of runs not responding for this workspace. Count is updated when a run enters Not Responding state.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_not_started_runs_average;azure_not_started_runs_count;azure_not_started_runs_maximum;azure_not_started_runs_minimum;azure_not_started_runs_total,Number of runs in Not Started state for this workspace. Count is updated when a request is received to create a run but run information has not yet been populated.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_preempted_cores_average;azure_preempted_cores_count;azure_preempted_cores_maximum;azure_preempted_cores_minimum;azure_preempted_cores_total,Number of preempted cores,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_preempted_nodes_average;azure_preempted_nodes_count;azure_preempted_nodes_maximum;azure_preempted_nodes_minimum;azure_preempted_nodes_total,Number of preempted nodes. These nodes are the low priority nodes which are taken away from the available node pool.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_preparing_runs_average;azure_preparing_runs_count;azure_preparing_runs_maximum;azure_preparing_runs_minimum;azure_preparing_runs_total,Number of runs that are preparing for this workspace. Count is updated when a run enters Preparing state while the run environment is being prepared.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_provisioning_runs_average;azure_provisioning_runs_count;azure_provisioning_runs_maximum;azure_provisioning_runs_minimum;azure_provisioning_runs_total,Number of runs that are provisioning for this workspace. Count is updated when a run is waiting on compute target creation or provisioning.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_queued_runs_average;azure_queued_runs_count;azure_queued_runs_maximum;azure_queued_runs_minimum;azure_queued_runs_total,Number of runs that are queued for this workspace. Count is updated when a run is queued in compute target. Can occure when waiting for required compute nodes to be ready.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_quota_utilization_percentage_average;azure_quota_utilization_percentage_count;azure_quota_utilization_percentage_maximum;azure_quota_utilization_percentage_minimum;azure_quota_utilization_percentage_total,Percent of quota utilized,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername;metadata_vmfamilyname;metadata_vmpriority,average
azure_started_runs_average;azure_started_runs_count;azure_started_runs_maximum;azure_started_runs_minimum;azure_started_runs_total,Number of runs running for this workspace. Count is updated when run starts running on required resources.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_starting_runs_average;azure_starting_runs_count;azure_starting_runs_maximum;azure_starting_runs_minimum;azure_starting_runs_total,"Number of runs started for this workspace. Count is updated after request to create run and run info, such as the Run Id, has been populated",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_runtype;metadata_publishedpipelineid;metadata_computetype;metadata_pipelinesteptype;metadata_experimentname,total
azure_storageapifailurecount_average;azure_storageapifailurecount_count;azure_storageapifailurecount_maximum;azure_storageapifailurecount_minimum;azure_storageapifailurecount_total,Azure Blob Storage API calls failure count.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,total
azure_storageapisuccesscount_average;azure_storageapisuccesscount_count;azure_storageapisuccesscount_maximum;azure_storageapisuccesscount_minimum;azure_storageapisuccesscount_total,Azure Blob Storage API calls success count.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runid;metadata_instanceid;metadata_computename,total
azure_total_cores_average;azure_total_cores_count;azure_total_cores_maximum;azure_total_cores_minimum;azure_total_cores_total,Number of total cores,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_total_nodes_average;azure_total_nodes_count;azure_total_nodes_maximum;azure_total_nodes_minimum;azure_total_nodes_total,"Number of total nodes. This total includes some of Active Nodes, Idle Nodes, Unusable Nodes, Premepted Nodes, Leaving Nodes",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_unusable_cores_average;azure_unusable_cores_count;azure_unusable_cores_maximum;azure_unusable_cores_minimum;azure_unusable_cores_total,Number of unusable cores,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
azure_unusable_nodes_average;azure_unusable_nodes_count;azure_unusable_nodes_maximum;azure_unusable_nodes_minimum;azure_unusable_nodes_total,Number of unusable nodes. Unusable nodes are not functional due to some unresolvable issue. Azure will recycle these nodes.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_scenario;metadata_clustername,average
