Name,Description,Unit,DataType,Attributes
etcd_disk_defrag_inflight,"Whether or not defrag is active on the member. 1 means active, 0 means not.",,gauge,"instance,job"
etcd_disk_wal_fsync_duration_seconds,The latency distributions of fsync called by WAL.,,histogram,"instance,job,le"
etcd_disk_wal_write_bytes_total,Total number of bytes written in WAL.,,gauge,"instance,job"
etcd_mvcc_db_open_read_transactions,The number of currently open read transactions,,gauge,"instance,job"
etcd_mvcc_db_total_size_in_bytes,Total size of the underlying database physically allocated in bytes.,,gauge,"instance,job"
etcd_mvcc_db_total_size_in_use_in_bytes,Total size of the underlying database logically in use in bytes.,,gauge,"instance,job"
etcd_mvcc_delete,Total number of deletes seen by this member.,,counter,"instance,job"
etcd_mvcc_hash_duration_seconds,The latency distribution of storage hash operation.,,histogram,"instance,job,le"
etcd_mvcc_hash_rev_duration_seconds,The latency distribution of storage hash by revision operation.,,histogram,"instance,job,le"
etcd_mvcc_put,Total number of puts seen by this member.,,counter,"instance,job"
etcd_mvcc_range,Total number of ranges seen by this member.,,counter,"instance,job"
etcd_mvcc_txn,Total number of txns seen by this member.,,counter,"instance,job"
etcd_network_active_peers,The current number of active peer connections.,,gauge,"Local,Remote,instance,job"
etcd_network_client_grpc_received_bytes,The total number of bytes received from grpc clients.,,counter,"instance,job"
etcd_network_client_grpc_sent_bytes,The total number of bytes sent to grpc clients.,,counter,"instance,job"
etcd_network_peer_received_bytes,The total number of bytes received from peers.,,counter,"From,instance,job"
etcd_network_peer_round_trip_time_seconds,Round-Trip-Time histogram between peers,,histogram,"To,instance,job,le"
etcd_network_peer_sent_bytes,The total number of bytes sent to peers.,,counter,"To,instance,job"
etcd_server_client_requests,The total number of client requests per client version.,,counter,"client_api_version,instance,job,type"
etcd_server_go_version,Which Go version server is running with. 1 for 'server_go_version' label with current version.,,gauge,"instance,job,server_go_version"
etcd_server_has_leader,"Whether or not a leader exists. 1 is existence, 0 is not.",,gauge,"instance,job"
etcd_server_health_failures,The total number of failed health checks,,counter,"instance,job"
etcd_server_health_success,The total number of successful health checks,,counter,"instance,job"
etcd_server_heartbeat_send_failures,The total number of leader heartbeat send failures (likely overloaded from slow disk).,,counter,"instance,job"
etcd_server_id,Server or member ID in hexadecimal format. 1 for 'server_id' label with current ID.,,gauge,"instance,job,server_id"
etcd_server_is_leader,"Whether or not this member is a leader. 1 if is, 0 otherwise.",,gauge,"instance,job"
etcd_server_is_learner,"Whether or not this member is a learner. 1 if is, 0 otherwise.",,gauge,"instance,job"
etcd_server_leader_changes_seen,The number of leader changes seen.,,counter,"instance,job"
etcd_server_learner_promote_successes,The total number of successful learner promotions while this member is leader.,,counter,"instance,job"
etcd_server_proposals_applied_total,The total number of consensus proposals applied.,,gauge,"instance,job"
etcd_server_proposals_committed_total,The total number of consensus proposals committed.,,gauge,"instance,job"
etcd_server_proposals_failed,The total number of failed proposals seen.,,counter,"instance,job"
etcd_server_proposals_pending,The current number of pending proposals to commit.,,gauge,"instance,job"
etcd_server_quota_backend_bytes,Current backend storage quota size in bytes.,,gauge,"instance,job"
etcd_server_read_indexes_failed,The total number of failed read indexes seen.,,counter,"instance,job"
etcd_server_slow_apply,The total number of slow apply requests (likely overloaded from slow disk).,,counter,"instance,job"
etcd_server_slow_read_indexes,The total number of pending read indexes not in sync with leader's or timed out read index requests.,,counter,"instance,job"
etcd_server_snapshot_apply_in_progress_total,1 if the server is applying the incoming snapshot. 0 if none.,,gauge,"instance,job"
etcd_server_version,Which version is running. 1 for 'server_version' label with current version.,,gauge,"instance,job,server_version"
etcd_snap_db_fsync_duration_seconds,The latency distributions of fsyncing .snap.db file,,histogram,"instance,job,le"
etcd_snap_db_save_total_duration_seconds,The total latency distributions of v3 snapshot save,,histogram,"instance,job,le"
etcd_snap_fsync_duration_seconds,The latency distributions of fsync called by snap.,,histogram,"instance,job,le"
go_cgo_go_to_c_calls_calls,Count of calls made from Go to C by the current process.,,counter,"instance,job"
go_cpu_classes_gc_mark_assist_cpu_seconds,"Estimated total CPU time goroutines spent performing GC tasks to assist the GC and prevent it from falling behind the application. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_cpu_classes_gc_mark_dedicated_cpu_seconds,"Estimated total CPU time spent performing GC tasks on processors (as defined by GOMAXPROCS) dedicated to those tasks. This includes time spent with the world stopped due to the GC. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_cpu_classes_gc_mark_idle_cpu_seconds,"Estimated total CPU time spent performing GC tasks on spare CPU resources that the Go scheduler could not otherwise find a use for. This should be subtracted from the total GC CPU time to obtain a measure of compulsory GC CPU time. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_cpu_classes_gc_pause_cpu_seconds,"Estimated total CPU time spent with the application paused by the GC. Even if only one thread is running during the pause, this is computed as GOMAXPROCS times the pause latency because nothing else can be executing. This is the exact sum of samples in /gc/pause:seconds if each sample is multiplied by GOMAXPROCS at the time it is taken. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_cpu_classes_gc_total_cpu_seconds,"Estimated total CPU time spent performing GC tasks. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics. Sum of all metrics in /cpu/classes/gc.",,counter,"instance,job"
go_cpu_classes_idle_cpu_seconds,"Estimated total available CPU time not spent executing any Go or Go runtime code. In other words, the part of /cpu/classes/total:cpu-seconds that was unused. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_cpu_classes_scavenge_assist_cpu_seconds,"Estimated total CPU time spent returning unused memory to the underlying platform in response eagerly in response to memory pressure. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_cpu_classes_scavenge_background_cpu_seconds,"Estimated total CPU time spent performing background tasks to return unused memory to the underlying platform. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_cpu_classes_scavenge_total_cpu_seconds,"Estimated total CPU time spent performing tasks that return unused memory to the underlying platform. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics. Sum of all metrics in /cpu/classes/scavenge.",,counter,"instance,job"
go_cpu_classes_total_cpu_seconds,"Estimated total available CPU time for user Go code or the Go runtime, as defined by GOMAXPROCS. In other words, GOMAXPROCS integrated over the wall-clock duration this process has been executing for. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics. Sum of all metrics in /cpu/classes.",,counter,"instance,job"
go_cpu_classes_user_cpu_seconds,"Estimated total CPU time spent running user Go code. This may also include some small amount of time spent in the Go runtime. This metric is an overestimate, and not directly comparable to system CPU time measurements. Compare only with other /cpu/classes metrics.",,counter,"instance,job"
go_gc_cycles_automatic_gc_cycles,Count of completed GC cycles generated by the Go runtime.,,counter,"instance,job"
go_gc_cycles_forced_gc_cycles,Count of completed GC cycles forced by the application.,,counter,"instance,job"
go_gc_cycles_total_gc_cycles,Count of all completed GC cycles.,,counter,"instance,job"
go_gc_duration_seconds,A summary of the GC invocation durations.,,summary,quantile
go_gc_heap_allocs_by_size_bytes,"Distribution of heap allocations by approximate size. Note that this does not include tiny objects as defined by /gc/heap/tiny/allocs:objects, only tiny blocks.",,histogram,"instance,job,le"
go_gc_heap_allocs_bytes,Cumulative sum of memory allocated to the heap by the application.,,counter,"instance,job"
go_gc_heap_allocs_objects,"Cumulative count of heap allocations triggered by the application. Note that this does not include tiny objects as defined by /gc/heap/tiny/allocs:objects, only tiny blocks.",,counter,"instance,job"
go_gc_heap_frees_by_size_bytes,"Distribution of freed heap allocations by approximate size. Note that this does not include tiny objects as defined by /gc/heap/tiny/allocs:objects, only tiny blocks.",,histogram,"instance,job,le"
go_gc_heap_frees_bytes,Cumulative sum of heap memory freed by the garbage collector.,,counter,"instance,job"
go_gc_heap_frees_objects,"Cumulative count of heap allocations whose storage was freed by the garbage collector. Note that this does not include tiny objects as defined by /gc/heap/tiny/allocs:objects, only tiny blocks.",,counter,"instance,job"
go_gc_heap_goal_bytes,Heap size target for the end of the GC cycle.,,gauge,"instance,job"
go_gc_heap_objects_objects,"Number of objects, live or unswept, occupying heap memory.",,gauge,"instance,job"
go_gc_heap_tiny_allocs_objects,"Count of small allocations that are packed together into blocks. These allocations are counted separately from other allocations because each individual allocation is not tracked by the runtime, only their block. Each block is already accounted for in allocs-by-size and frees-by-size.",,counter,"instance,job"
go_gc_limiter_last_enabled_gc_cycle,"GC cycle the last time the GC CPU limiter was enabled. This metric is useful for diagnosing the root cause of an out-of-memory error, because the limiter trades memory for CPU time when the GC's CPU time gets too high. This is most likely to occur with use of SetMemoryLimit. The first GC cycle is cycle 1, so a value of 0 indicates that it was never enabled.",,gauge,"instance,job"
go_gc_pauses_seconds,Distribution individual GC-related stop-the-world pause latencies.,,histogram,"instance,job,le"
go_gc_stack_starting_size_bytes,The stack size of new goroutines.,,gauge,"instance,job"
go_goroutines,Number of goroutines that currently exist.,,gauge,
go_info,Information about the Go environment.,,gauge,"instance,job,version"
go_memory_classes_heap_free_bytes,"Memory that is completely free and eligible to be returned to the underlying system, but has not been. This metric is the runtime's estimate of free address space that is backed by physical memory.",,gauge,"instance,job"
go_memory_classes_heap_objects_bytes,Memory occupied by live objects and dead objects that have not yet been marked free by the garbage collector.,,gauge,"instance,job"
go_memory_classes_heap_released_bytes,"Memory that is completely free and has been returned to the underlying system. This metric is the runtime's estimate of free address space that is still mapped into the process, but is not backed by physical memory.",,gauge,"instance,job"
go_memory_classes_heap_stacks_bytes,"Memory allocated from the heap that is reserved for stack space, whether or not it is currently in-use.",,gauge,"instance,job"
go_memory_classes_heap_unused_bytes,Memory that is reserved for heap objects but is not currently used to hold heap objects.,,gauge,"instance,job"
go_memory_classes_metadata_mcache_free_bytes,"Memory that is reserved for runtime mcache structures, but not in-use.",,gauge,"instance,job"
go_memory_classes_metadata_mcache_inuse_bytes,Memory that is occupied by runtime mcache structures that are currently being used.,,gauge,"instance,job"
go_memory_classes_metadata_mspan_free_bytes,"Memory that is reserved for runtime mspan structures, but not in-use.",,gauge,"instance,job"
go_memory_classes_metadata_mspan_inuse_bytes,Memory that is occupied by runtime mspan structures that are currently being used.,,gauge,"instance,job"
go_memory_classes_metadata_other_bytes,Memory that is reserved for or used to hold runtime metadata.,,gauge,"instance,job"
go_memory_classes_os_stacks_bytes,Stack memory allocated by the underlying operating system.,,gauge,"instance,job"
go_memory_classes_other_bytes,"Memory used by execution trace buffers, structures for debugging the runtime, finalizer and profiler specials, and more.",,gauge,"instance,job"
go_memory_classes_profiling_buckets_bytes,Memory that is used by the stack trace hash map used for profiling.,,gauge,"instance,job"
go_memory_classes_total_bytes,All memory mapped by the Go runtime into the current process as read-write. Note that this does not include memory mapped by code called via cgo or via the syscall package. Sum of all metrics in /memory/classes.,,gauge,"instance,job"
go_memstats_alloc_bytes,Number of bytes allocated and still in use.,,gauge,
go_memstats_buck_hash_sys_bytes,Number of bytes used by the profiling bucket hash table.,,gauge,
go_memstats_frees,Total number of frees.,,counter,
go_memstats_gc_cpu_fraction,The fraction of this program's available CPU time used by the GC since the program started.,,gauge,"instance,job"
go_memstats_gc_sys_bytes,Number of bytes used for garbage collection system metadata.,,gauge,
go_memstats_heap_alloc_bytes,Number of heap bytes allocated and still in use.,,gauge,
go_memstats_heap_idle_bytes,Number of heap bytes waiting to be used.,,gauge,
go_memstats_heap_inuse_bytes,Number of heap bytes that are in use.,,gauge,
go_memstats_heap_objects,Number of allocated objects.,,gauge,
go_memstats_heap_released_bytes,Number of heap bytes released to OS.,,gauge,"instance,job"
go_memstats_heap_sys_bytes,Number of heap bytes obtained from system.,,gauge,
go_memstats_last_gc_time_seconds,Number of seconds since 1970 of last garbage collection.,,gauge,
go_memstats_lookups,Total number of pointer lookups.,,counter,
go_memstats_mallocs,Total number of mallocs.,,counter,
go_memstats_mcache_inuse_bytes,Number of bytes in use by mcache structures.,,gauge,
go_memstats_mcache_sys_bytes,Number of bytes used for mcache structures obtained from system.,,gauge,
go_memstats_mspan_inuse_bytes,Number of bytes in use by mspan structures.,,gauge,
go_memstats_mspan_sys_bytes,Number of bytes used for mspan structures obtained from system.,,gauge,
go_memstats_next_gc_bytes,Number of heap bytes when next garbage collection will take place.,,gauge,
go_memstats_other_sys_bytes,Number of bytes used for other system allocations.,,gauge,
go_memstats_stack_inuse_bytes,Number of bytes in use by the stack allocator.,,gauge,
go_memstats_stack_sys_bytes,Number of bytes obtained from system for stack allocator.,,gauge,
go_memstats_sys_bytes,Number of bytes obtained by system. Sum of all system allocations.,,gauge,
go_sched_gomaxprocs_threads,"The current runtime.GOMAXPROCS setting, or the number of operating system threads that can execute user-level Go code simultaneously.",,gauge,"instance,job"
go_sched_goroutines_goroutines,Count of live goroutines.,,gauge,"instance,job"
go_sched_latencies_seconds,Distribution of the time goroutines have spent in the scheduler in a runnable state before actually running.,,histogram,"instance,job,le"
go_sync_mutex_wait_total_seconds,Approximate cumulative time goroutines have spent blocked on a sync.Mutex or sync.RWMutex. This metric is useful for identifying global changes in lock contention. Collect a mutex or block profile using the runtime/pprof package for more detailed contention data.,,counter,"instance,job"
go_threads,Number of OS threads created.,,gauge,"instance,job"
grpc_server_handled,"Total number of RPCs completed on the server, regardless of success or failure.",,counter,"grpc_code,grpc_method,grpc_service,grpc_type,instance,job"
grpc_server_handling_seconds,Histogram of response latency (seconds) of gRPC that had been application-level handled by the server.,,histogram,"grpc_method,grpc_service,grpc_type,instance,job,le"
grpc_server_msg_received,Total number of RPC stream messages received on the server.,,counter,"grpc_method,grpc_service,grpc_type,instance,job"
grpc_server_msg_sent,Total number of gRPC stream messages sent by the server.,,counter,"grpc_method,grpc_service,grpc_type,instance,job"
grpc_server_started,Total number of RPCs started on the server.,,counter,"grpc_method,grpc_service,grpc_type,instance,job"
http_request_duration_microseconds,The HTTP request latencies in microseconds.,,summary,"handler,quantile"
http_request_size_bytes,The HTTP request sizes in bytes.,,summary,"handler,quantile"
http_requests,Total number of HTTP requests made.,,counter,"code,handler,method"
http_response_size_bytes,The HTTP response sizes in bytes.,,summary,"handler,quantile"
os_fd_limit,The file descriptor limit.,,gauge,"instance,job"
os_fd_used,The number of used file descriptors.,,gauge,"instance,job"
pd_checker_event_count,Counter of checker events.,,counter,"instance,job,name,type"
pd_checker_patrol_regions_time,Time spent of patrol checks region.,,gauge,"instance,job"
pd_checker_region_list,Number of region in waiting list,,gauge,"instance,job,type"
pd_client_cmd_handle_cmds_duration_seconds,Bucketed histogram of processing time (s) of handled success cmds.,,histogram,"instance,job,type,le"
pd_client_cmd_handle_failed_cmds_duration_seconds,Bucketed histogram of processing time (s) of failed handled cmds.,,histogram,"instance,job,type,le"
pd_client_request_handle_requests_duration_seconds,Bucketed histogram of processing time (s) of handled requests.,,histogram,"instance,job,type,le"
pd_client_request_handle_tso_batch_size,Bucketed histogram of the batch size of handled requests.,,histogram,"instance,job,le"
pd_client_request_handle_tso_best_batch_size,Bucketed histogram of the best batch size of handled requests.,,histogram,"instance,job,le"
pd_client_request_tso_batch_send_latency,tso batch send latency,,histogram,"instance,job,le"
pd_cluster_bucket_event,Counter of the bucket event,,counter,"event,instance,job"
pd_cluster_health_status,Status of the cluster.,,gauge,"instance,job,name"
pd_cluster_id,Record of id allocator.,,gauge,"instance,job,type"
pd_cluster_metadata,Record critical metadata.,,gauge,"instance,job,type"
pd_cluster_region_event,Counter of the region event,,counter,"event,instance,job"
pd_cluster_status,Status of the cluster.,,gauge,"instance,job,type"
pd_cluster_store_limit,Status of the store limit.,,gauge,"instance,job,store,type"
pd_cluster_store_sync,The state of store sync config,,counter,"address,instance,job,state"
pd_cluster_tso,Record of tso metadata.,,gauge,"dc,instance,job,type"
pd_cluster_tso_gap_millionseconds,The minimal (non-zero) TSO gap for each DC.,,gauge,"dc,instance,job"
pd_cluster_update_stores_stats_time,Time spent of updating store stats.,,gauge,"instance,job"
pd_config_status,Status of the scheduling configurations.,,gauge,"instance,job,type"
pd_hbstream_region_message,Counter of message hbstream sent.,,counter,"address,instance,job,status,store,type"
pd_hotcache_flow_queue_status,Status of the hotspot flow queue.,,gauge,"instance,job,type"
pd_hotcache_status,Status of the hotspot.,,gauge,"instance,job,name,store,type"
pd_hotspot_status,Status of the hotspot.,,gauge,"address,instance,job,store,type"
pd_monitor_time_jump_back,Counter of system time jumps backward.,,counter,"instance,job"
pd_region_syncer_status,Inner status of the region syncer.,,gauge,"instance,job,type"
pd_regions_abnormal_peer_duration_seconds,Bucketed histogram of processing time (s) of handled success cmds.,,histogram,"instance,job,type,le"
pd_regions_label_level,Number of regions in the different label level.,,gauge,"instance,job,type"
pd_regions_offline_status,Status of the offline regions.,,gauge,"instance,job,type"
pd_regions_status,Status of the regions.,,gauge,"instance,job,type"
pd_schedule_filter,Counter of the filter,,counter,"action,instance,job,scope,source,target,type"
pd_schedule_finish_operator_steps_duration_seconds,Bucketed histogram of processing time (s) of finished operator step.,,histogram,"instance,job,type,le"
pd_schedule_finish_operators_duration_seconds,Bucketed histogram of processing time (s) of finished operator.,,histogram,"instance,job,type,le"
pd_schedule_labeler_event_counter,Counter of the scheduler label.,,counter,"event,instance,job,type"
pd_schedule_operator_limit,Counter of operator meeting limit,,counter,"instance,job,name,type"
pd_schedule_operator_region_size,Bucketed histogram of the operator region size.,,histogram,"instance,job,type,le"
pd_schedule_operators_count,Counter of schedule operators.,,counter,"event,instance,job,type"
pd_schedule_operators_waiting_count,Counter of schedule waiting operators.,,counter,"event,instance,job,type"
pd_schedule_scatter_operators_count,Counter of region scatter operators.,,counter,"event,instance,job,type"
pd_schedule_store_limit_cost,limit rate cost of store.,,counter,"instance,job,limit_type,store"
pd_schedule_waiting_operators_duration_seconds,Bucketed histogram of waiting time (s) of operator for being promoted.,,histogram,"instance,job,type,le"
pd_scheduler_balance_direction,Counter of direction of balance related schedulers.,,counter,"instance,job,source,target,type"
pd_scheduler_balance_leader,Counter of balance leader scheduler.,,counter,"instance,job,store,type"
pd_scheduler_balance_region,Counter of balance region scheduler.,,counter,"instance,job,store,type"
pd_scheduler_buckets_hot_degree_hist,Bucketed histogram of bucket hot degree,,histogram,"instance,job,le"
pd_scheduler_event_count,Counter of scheduler events.,,counter,"instance,job,name,type"
pd_scheduler_handle_region_heartbeat_duration_seconds,Bucketed histogram of processing time (s) of handled region heartbeat requests.,,histogram,"address,instance,job,store,le"
pd_scheduler_handle_store_heartbeat_duration_seconds,Bucketed histogram of processing time (s) of handled store heartbeat requests.,,histogram,"address,instance,job,store,le"
pd_scheduler_hot_peers_summary,Hot peers summary for each store,,gauge,"instance,job,store,type"
pd_scheduler_inner_status,Inner status of the scheduler.,,gauge,"instance,job,name,type"
pd_scheduler_read_byte_hist,The distribution of region read bytes,,histogram,"instance,job,le"
pd_scheduler_read_key_hist,The distribution of region read keys,,histogram,"instance,job,le"
pd_scheduler_region_heartbeat,Counter of region heartbeat.,,counter,"address,instance,job,status,store,type"
pd_scheduler_region_heartbeat_interval_hist,Bucketed histogram of the batch size of handled requests.,,histogram,"instance,job,le"
pd_scheduler_region_heartbeat_latency_seconds,Bucketed histogram of latency (s) of receiving heartbeat.,,histogram,"address,instance,job,store,le"
pd_scheduler_status,Status of the scheduler.,,gauge,"instance,job,kind,type"
pd_scheduler_store_heartbeat_interval_hist,Bucketed histogram of the batch size of handled requests.,,histogram,"instance,job,le"
pd_scheduler_store_status,Store status for schedule,,gauge,"address,instance,job,store,type"
pd_scheduler_write_byte_hist,The distribution of region write bytes,,histogram,"instance,job,le"
pd_scheduler_write_key_hist,The distribution of region write keys,,histogram,"instance,job,le"
pd_server_cluster_state_cpu_usage,CPU usage to determine the cluster state,,gauge,"instance,job"
pd_server_etcd_state,Etcd raft states.,,gauge,"instance,job,type"
pd_server_handle_tso_duration_seconds,Bucketed histogram of processing time (s) of handled tso requests.,,histogram,"instance,job,le"
pd_server_handle_tso_proxy_batch_size,Bucketed histogram of the batch size of handled tso proxy requests.,,histogram,"instance,job,le"
pd_server_handle_tso_proxy_duration_seconds,Bucketed histogram of processing time (s) of handled tso proxy requests.,,histogram,"instance,job,le"
pd_server_info,"Indicate the pd server info, and the value is the start timestamp (s).",,gauge,"hash,instance,job,version"
pd_service_audit_handling_seconds,PD server service handling audit,,histogram,"component,instance,ip,job,method,service,le"
pd_service_maxprocs,The value of GOMAXPROCS.,,gauge,"instance,job"
pd_tso_events,Counter of tso events,,counter,"dc,instance,job,type"
pd_tso_role,"Indicate the PD server role info, whether it's a TSO allocator.",,gauge,"dc,instance,job"
pd_txn_handle_txns_duration_seconds,Bucketed histogram of processing time (s) of handled txns.,,histogram,"instance,job,result,le"
pd_txn_txns_count,Counter of txns.,,counter,"instance,job,result"
process_cpu_seconds,Total user and system CPU time spent in seconds.,,counter,
process_max_fds,Maximum number of open file descriptors.,,gauge,
process_open_fds,Number of open file descriptors.,,gauge,
process_resident_memory_bytes,Resident memory size in bytes.,,gauge,
process_start_time_seconds,Start time of the process since unix epoch in seconds.,,gauge,
process_virtual_memory_bytes,Virtual memory size in bytes.,,gauge,
process_virtual_memory_max_bytes,Maximum amount of virtual memory available in bytes.,,gauge,"instance,job"
promhttp_metric_handler_requests_in_flight,Current number of scrapes being served.,,gauge,"instance,job"
promhttp_metric_handler_requests,Total number of scrapes by HTTP status code.,,counter,"code,instance,job"
pushgateway_build_info,"A metric with a constant '1' value labeled by version, revision, branch, and goversion from which pushgateway was built.",,gauge,"branch,goversion,revision,version"
resource_manager_client_token_request_duration,Bucketed histogram of latency(s) of token request.,,histogram,"instance,job,type,le"
tidb_autoid_operation_duration_seconds,Bucketed histogram of processing time (s) of handled autoid.,,histogram,"instance,job,result,type,le"
tidb_config_status,Status of the TiDB server configurations.,,gauge,"instance,job,type"
tidb_ddl_deploy_syncer_duration_seconds,Bucketed histogram of processing time (s) of deploy syncer,,histogram,"instance,job,result,type,le"
tidb_ddl_handle_job_duration_seconds,Bucketed histogram of processing time (s) of handle jobs,,histogram,"instance,job,result,type,le"
tidb_ddl_job_table_duration_seconds,Bucketed histogram of processing time (s) of the 3 DDL job tables,,histogram,"instance,job,type,le"
tidb_ddl_running_job_count,Running DDL jobs count,,gauge,"instance,job,type"
tidb_ddl_update_self_ver_duration_seconds,Bucketed histogram of processing time (s) of update self version,,histogram,"instance,job,result,le"
tidb_ddl_waiting_jobs,Gauge of jobs.,,gauge,"instance,job,type"
tidb_ddl_worker_operation_duration_seconds,Bucketed histogram of processing time (s) of ddl worker operations,,histogram,"action,instance,job,result,type,le"
tidb_ddl_worker_operation,Counter of creating ddl/worker and isowner.,,counter,"instance,job,type"
tidb_distsql_copr_cache,"coprocessor cache hit, evict and miss number",,counter,"instance,job,type"
tidb_distsql_copr_closest_read,counter of total copr read local read hit.,,counter,"instance,job,type"
tidb_distsql_copr_resp_size,copr task response data size in bytes.,,histogram,"instance,job,store,le"
tidb_distsql_handle_query_duration_seconds,Bucketed histogram of processing time (s) of handled queries.,,histogram,"copr_type,instance,job,sql_type,type,le"
tidb_distsql_partial_num,number of partial results for each query.,,histogram,"instance,job,le"
tidb_distsql_scan_keys_num,number of scanned keys for each query.,,histogram,"instance,job,le"
tidb_distsql_scan_keys_partial_num,number of scanned keys for each partial result.,,histogram,"instance,job,le"
tidb_domain_infocache_counters,Counters of infoCache: get/hit.,,counter,"action,instance,job,type"
tidb_domain_load_schema_duration_seconds,Bucketed histogram of processing time (s) in load schema.,,histogram,"instance,job,le"
tidb_domain_load_schema,Counter of load schema,,counter,"instance,job,type"
tidb_domain_load_sysvarcache,Counter of load sysvar cache,,counter,"instance,job,type"
tidb_executor_expensive,Counter of Expensive Executors.,,counter,"instance,job,type"
tidb_executor_phase_duration_seconds,Summary of each execution phase duration.,,summary,"instance,internal,job,phase"
